id,imdb_id,title,release_date,vote_average,vote_count
9373,tt0324216,The Texas Chainsaw Massacre,2003-10-17,6.1,670.0
417678,tt5001718,"Everything, Everything",2017-05-19,7.3,670.0
9388,tt0427944,Thank You for Smoking,2005-09-05,7.1,670.0
8195,tt0122690,Ronin,1998-09-25,6.8,670.0
1904,tt0397535,Memoirs of a Geisha,2005-12-06,7.3,670.0
197796,tt2316801,Beauty and the Beast,2014-02-12,5.8,669.0
369557,tt3544112,Sing Street,2016-03-11,8.0,669.0
145135,tt2387433,Dark Skies,2013-02-21,6.1,668.0
5825,tt0097958,National Lampoon's Christmas Vacation,1989-12-01,7.1,668.0
3989,tt0372588,Team America: World Police,2004-10-10,6.6,667.0
171372,tt1605717,Frank,2014-05-02,6.8,667.0
19,tt0017136,Metropolis,1927-01-10,8.0,666.0
1248,tt0367959,Hannibal Rising,2007-02-06,6.0,666.0
11199,tt0486946,Wild Hogs,2007-03-02,5.7,666.0
10147,tt0307987,Bad Santa,2003-11-26,6.4,666.0
265208,tt2231253,Wild Card,2015-01-14,5.4,665.0
928,tt0099700,Gremlins 2: The New Batch,1990-06-15,6.3,664.0
9992,tt0344854,Arthur and the Invisibles,2006-12-13,6.0,663.0
9387,tt0082198,Conan the Barbarian,1982-04-02,6.6,663.0
58431,tt1374989,Pride and Prejudice and Zombies,2016-02-04,5.5,662.0
1887,tt0422720,Marie Antoinette,2006-05-24,6.5,662.0
303991,tt1172049,Demolition,2016-04-06,6.6,661.0
241848,tt2980592,The Guest,2014-09-17,6.5,661.0
9384,tt0335438,Starsky & Hutch,2004-03-05,5.6,661.0
19404,tt0112870,Dilwale Dulhania Le Jayenge,1995-10-20,9.1,661.0
96724,tt1781769,Anna Karenina,2012-09-06,6.5,660.0
533,tt0312004,The Curse of the Were-Rabbit,2005-09-04,6.8,660.0
2022,tt0280590,Mr. Deeds,2002-06-28,5.6,660.0
665,tt0052618,Ben-Hur,1959-12-26,7.5,660.0
12144,tt0095489,The Land Before Time,1988-11-18,7.0,660.0
268920,tt2967224,Hot Pursuit,2015-05-08,5.4,659.0
642,tt0064115,Butch Cassidy and the Sundance Kid,1969-09-23,7.4,659.0
8328,tt1023481,Step Up 2: The Streets,2008-02-14,6.5,658.0
801,tt0093105,"Good Morning, Vietnam",1987-12-23,7.1,658.0
111969,tt2205697,Stuck in Love,2012-09-09,7.3,657.0
381289,tt1753383,A Dog's Purpose,2017-01-19,6.6,657.0
41402,tt1228987,Let Me In,2010-10-01,6.7,656.0
38167,tt0879870,Eat Pray Love,2010-08-12,5.8,655.0
9374,tt0104070,Death Becomes Her,1992-07-30,6.3,655.0
712,tt0109831,Four Weddings and a Funeral,1994-03-09,6.6,654.0
220289,tt2866360,Coherence,2013-09-19,7.2,653.0
2330,tt0152930,Taxi,1998-04-04,6.5,653.0
6537,tt0464141,The Orphanage,2007-08-27,7.1,652.0
9902,tt0295700,Wrong Turn,2003-05-30,6.0,652.0
8923,tt0385002,Green Street Hooligans,2005-09-09,7.1,652.0
397837,tt1691916,Before I Fall,2017-03-02,6.8,651.0
7445,tt0765010,Brothers,2009-01-27,6.8,650.0
9397,tt0251075,Evolution,2001-06-08,5.7,650.0
29427,tt0455407,The Crazies,2010-02-26,6.2,649.0
2757,tt0268126,Adaptation.,2002-12-06,7.3,649.0
243683,tt2626350,Step Up All In,2014-07-16,6.7,649.0
129670,tt1821549,Nebraska,2013-09-21,7.4,648.0
79,tt0299977,Hero,2002-12-19,7.3,647.0
102362,tt2101341,Dead Man Down,2013-03-08,5.9,646.0
19901,tt0433362,Daybreakers,2009-01-06,6.0,646.0
10320,tt0377109,The Ring Two,2005-03-17,5.5,646.0
9383,tt0164052,Hollow Man,2000-08-04,5.6,645.0
254904,tt2402157,The November Man,2014-08-27,6.0,645.0
1592,tt0117381,Primal Fear,1996-04-03,7.4,644.0
2135,tt0268695,The Time Machine,2002-03-04,5.8,644.0
978,tt0120102,Seven Years in Tibet,1997-09-12,7.0,644.0
951,tt0099938,Kindergarten Cop,1990-12-21,5.8,643.0
4970,tt0348836,Gothika,2003-11-21,5.8,643.0
22894,tt1038686,Legion,2010-01-21,5.2,643.0
9482,tt0113492,Judge Dredd,1995-06-30,5.4,643.0
106747,tt2002718,Machete Kills,2013-09-12,5.3,642.0
8536,tt0081573,Superman II,1980-12-04,6.5,642.0
271969,tt2638144,Ben-Hur,2016-08-17,5.3,642.0
8009,tt0091203,Highlander,1986-03-07,6.8,642.0
1429,tt0307901,25th Hour,2002-12-16,7.2,640.0
3563,tt0762107,I Now Pronounce You Chuck & Larry,2007-07-12,5.8,640.0
9277,tt0070735,The Sting,1973-12-25,7.9,639.0
242095,tt2910814,The Signal,2014-03-15,5.8,639.0
7552,tt0369441,Fun with Dick and Jane,2005-12-21,5.9,639.0
522,tt0109707,Ed Wood,1994-09-27,7.3,639.0
8390,tt0832266,"Definitely, Maybe",2008-02-08,6.7,638.0
8265,tt1064932,Welcome to the Sticks,2008-01-09,6.7,638.0
25376,tt1305806,The Secret in Their Eyes,2009-08-13,7.8,638.0
4476,tt0110322,Legends of the Fall,1994-12-16,7.2,636.0
243,tt0146882,High Fidelity,2000-03-17,7.0,636.0
38745,tt1320261,Gulliver's Travels,2010-12-25,4.9,633.0
11969,tt0108358,Tombstone,1993-12-25,7.4,632.0
87516,tt1321511,Oldboy,2013-11-14,5.9,632.0
9714,tt0119303,Home Alone 3,1997-12-12,5.1,632.0
252838,tt0884732,The Wedding Ringer,2015-01-16,6.5,632.0
10996,tt0243585,Stuart Little 2,2002-07-19,5.4,632.0
401,tt0333766,Garden State,2004-07-28,7.1,631.0
388399,tt4572514,Patriots Day,2016-12-12,6.8,631.0
326359,tt4007502,Frozen Fever,2015-03-09,6.9,630.0
984,tt0066999,Dirty Harry,1971-12-21,7.4,630.0
921,tt0352248,Cinderella Man,2005-06-02,7.3,630.0
858,tt0108160,Sleepless in Seattle,1993-06-24,6.5,630.0
85889,tt1450321,Filth,2013-09-23,6.8,628.0
10139,tt1013753,Milk,2008-11-26,7.1,628.0
254473,tt1430612,Brick Mansions,2014-04-22,5.7,628.0
48988,tt0480687,Hall Pass,2011-02-25,5.4,627.0
31867,tt1053424,Repo Men,2010-03-18,6.2,627.0
96,tt0092644,Beverly Hills Cop II,1987-05-18,6.1,627.0
245,tt0276751,About a Boy,2002-04-26,6.6,627.0
32823,tt1226229,Get Him to the Greek,2010-06-04,5.9,626.0
13051,tt0467197,Max Payne,2008-10-15,5.2,625.0
310593,tt3312830,Youth,2015-05-20,6.7,625.0
9360,tt0118615,Anaconda,1997-04-11,4.8,624.0
387,tt0082096,Das Boot,1981-09-16,7.9,623.0
26466,tt1187064,Triangle,2009-10-16,6.9,623.0
4488,tt0080761,Friday the 13th,1980-05-09,6.4,622.0
233063,tt2987732,Fuck You Goethe,2013-11-07,7.1,621.0
8814,tt0419706,Doom,2005-10-20,5.0,619.0
71880,tt0810913,Jack and Jill,2011-11-11,4.0,619.0
553,tt0276919,Dogville,2003-05-19,7.6,619.0
11072,tt0071230,Blazing Saddles,1974-02-07,7.2,619.0
13597,tt0091369,Labyrinth,1986-06-27,7.1,618.0
58151,tt1438176,Fright Night,2011-08-18,6.0,617.0
8292,tt0430105,Four Brothers,2005-08-11,6.7,617.0
30497,tt0072271,The Texas Chain Saw Massacre,1974-10-01,7.1,617.0
8914,tt0149261,Deep Blue Sea,1999-07-28,5.6,616.0
9408,tt0423294,Surf's Up,2007-06-08,5.9,616.0
13600,tt0970411,City of Ember,2008-10-07,6.2,614.0
9336,tt0087928,Police Academy,1984-03-22,6.5,614.0
10024,tt1078588,My Sister's Keeper,2009-06-26,7.1,614.0
1844,tt0137494,Entrapment,1999-04-29,6.0,613.0
37430,tt0816462,Conan the Barbarian,2011-08-17,5.2,612.0
59860,tt1067774,Monte Carlo,2011-07-01,6.0,611.0
76494,tt1586265,What to Expect When You're Expecting,2012-05-17,5.8,611.0
2309,tt0494238,Inkheart,2008-12-11,6.0,610.0
22825,tt0362478,The Box,2009-09-17,5.4,610.0
2133,tt0177971,The Perfect Storm,2000-03-15,6.2,609.0
11319,tt0076618,The Rescuers,1977-06-22,6.7,609.0
227973,tt2452042,The Peanuts Movie,2015-11-05,6.5,608.0
47327,tt1502404,Drive Angry,2011-02-24,5.3,608.0
6466,tt0329101,Freddy vs. Jason,2003-08-15,5.8,608.0
331313,tt2387499,Keeping Up with the Joneses,2016-10-20,5.9,608.0
10065,tt0384806,The Amityville Horror,2005-04-15,6.0,606.0
8874,tt0119738,My Best Friend's Wedding,1997-06-19,6.4,606.0
1428,tt0285823,Once Upon a Time in Mexico,2003-09-11,6.2,605.0
10585,tt0094862,Child's Play,1988-11-08,6.3,605.0
283445,tt2752772,Sinister 2,2015-08-19,5.5,605.0
8470,tt0251160,John Q,2002-02-15,7.0,604.0
287424,tt1881002,Maggie,2015-05-08,5.2,604.0
9894,tt0115798,The Cable Guy,1996-06-10,5.7,603.0
203739,tt1686821,Vampire Academy,2014-02-07,5.8,603.0
11003,tt0120888,The Wedding Singer,1998-02-13,6.5,603.0
8452,tt0216216,The 6th Day,2000-11-17,5.7,603.0
338,tt0301357,"Good bye, Lenin!",2003-02-09,7.4,602.0
1281,tt0118689,Bean,1997-07-03,6.3,602.0
19899,tt1078940,Couples Retreat,2009-09-19,5.3,601.0
98357,tt1235522,Broken City,2013-01-18,5.7,601.0
287903,tt3850590,Krampus,2015-11-26,5.9,601.0
696,tt0079522,Manhattan,1979-04-25,7.8,600.0
213681,tt2461150,Masterminds,2016-09-29,5.6,600.0
473,tt0138704,Pi,1998-07-10,7.1,600.0
282984,tt3715320,Irrational Man,2015-07-17,6.3,600.0
241257,tt3319920,Regression,2015-10-01,5.3,600.0
9350,tt0106582,Cliffhanger,1993-05-28,6.1,600.0
43593,tt0464154,Piranha 3D,2010-08-20,5.3,599.0
41210,tt0889573,The Switch,2010-05-11,5.9,599.0
314095,tt1212428,The Lost City of Z,2016-10-15,6.1,598.0
87826,tt1648179,Here Comes the Boom,2012-10-11,6.0,598.0
406990,tt1536537,What Happened to Monday,2017-08-18,7.3,598.0
300673,tt2025690,The Finest Hours,2016-01-25,6.3,597.0
923,tt0077402,Dawn of the Dead,1978-09-02,7.4,597.0
43933,tt1470827,Monsters,2010-06-18,6.2,597.0
12159,tt0120889,What Dreams May Come,1998-10-02,6.8,596.0
24238,tt0978762,Mary and Max,2009-02-09,7.8,596.0
41233,tt1193631,Step Up 3D,2010-08-04,6.6,595.0
9007,tt0425123,Just Like Heaven,2005-09-16,6.5,595.0
77953,tt1790886,The Campaign,2012-08-09,5.6,594.0
503,tt0409182,Poseidon,2006-05-12,5.5,594.0
9620,tt0338337,Paycheck,2003-12-25,5.9,594.0
9631,tt0120768,The Negotiator,1998-07-29,6.8,593.0
8204,tt0416236,The Spiderwick Chronicles,2008-02-14,6.3,593.0
455,tt0286499,Bend It Like Beckham,2002-04-11,6.2,593.0
266294,tt1850457,Sisters,2015-12-18,5.8,593.0
11836,tt0345950,The SpongeBob SquarePants Movie,2004-11-14,6.7,593.0
1535,tt0266987,Spy Game,2001-11-18,6.8,592.0
325789,tt1355631,The Infiltrator,2016-07-13,6.6,592.0
262551,tt3013602,Babysitting,2014-04-16,6.9,591.0
10331,tt0063350,Night of the Living Dead,1968-10-01,7.5,591.0
351211,tt1540011,Blair Witch,2016-09-15,4.9,590.0
6282,tt0200550,Coyote Ugly,2000-07-30,5.8,590.0
9947,tt0357277,Elektra,2005-01-13,4.9,590.0
46146,tt1740707,Troll Hunter,2010-10-29,6.7,590.0
37950,tt1438254,Charlie St. Cloud,2010-05-01,6.8,589.0
48231,tt1571222,A Dangerous Method,2011-09-30,6.2,589.0
4141,tt0465602,Shoot 'Em Up,2007-07-26,6.3,589.0
9913,tt0397101,The Skeleton Key,2005-07-29,6.4,588.0
9595,tt0102059,Hot Shots!,1991-07-31,6.4,588.0
9571,tt0106677,Dazed and Confused,1993-09-24,7.4,588.0
205220,tt2431286,Philomena,2013-11-01,7.4,588.0
23488,tt1235124,Dorian Gray,2009-09-09,5.8,588.0
136418,tt1893256,Hummingbird,2013-05-07,5.9,587.0
44363,tt1323045,Frozen,2010-02-05,5.9,586.0
152603,tt1714915,Only Lovers Left Alive,2013-12-12,7.2,585.0
132344,tt2209418,Before Midnight,2013-04-05,7.3,583.0
9279,tt0116705,Jingle All the Way,1996-11-15,5.5,583.0
9567,tt0314353,Tears of the Sun,2003-03-07,6.4,582.0
10734,tt0079116,Escape from Alcatraz,1979-06-22,7.3,581.0
42297,tt1126591,Burlesque,2010-11-23,6.9,581.0
9539,tt1029234,Martyrs,2008-09-03,7.3,581.0
28355,tt0795351,Case 39,2009-08-13,6.1,580.0
13813,tt1034303,Defiance,2008-12-31,6.7,580.0
16523,tt0386117,Where the Wild Things Are,2009-10-16,6.4,580.0
24803,tt1135503,Julie & Julia,2009-08-06,6.6,579.0
9955,tt0445934,Blades of Glory,2007-03-30,5.9,578.0
244458,tt1567437,The Voices,2014-01-19,6.2,578.0
48171,tt1161864,The Rite,2011-01-28,5.8,577.0
41283,tt1433108,Faster,2010-11-23,6.1,577.0
841,tt0087182,Dune,1984-12-14,6.5,576.0
256961,tt3450650,Paul Blart: Mall Cop 2,2015-04-16,5.0,576.0
623,tt0095159,A Fish Called Wanda,1988-07-15,7.1,576.0
8005,tt0107977,Robin Hood: Men in Tights,1993-07-28,6.4,575.0
39013,tt1399683,Winter's Bone,2010-06-11,6.8,575.0
364433,tt3775086,They Call Me Jeeg Robot,2015-05-12,7.5,575.0
15373,tt0430922,Role Models,2008-02-03,6.4,575.0
1588,tt0204946,Bring It On,2000-08-25,5.8,574.0
6171,tt0285531,Dreamcatcher,2003-03-21,5.2,574.0
82990,tt2109184,Paranormal Activity 4,2012-10-17,5.2,574.0
287948,tt2938956,The Transporter Refueled,2015-09-03,5.3,573.0
16866,tt0762125,Planet 51,2009-11-19,5.6,573.0
60747,tt1234719,Red Dawn,2012-11-21,5.3,573.0
1900,tt0181865,Traffic,2000-12-27,6.9,573.0
10045,tt0414852,District B13,2004-11-09,6.5,572.0
638,tt0116922,Lost Highway,1997-01-15,7.5,572.0
660,tt0059800,Thunderball,1965-12-16,6.5,572.0
814,tt0082010,An American Werewolf in London,1981-08-21,7.2,571.0
12096,tt0383216,The Pink Panther,2006-01-18,5.6,570.0
11172,tt0758766,Music and Lyrics,2007-02-09,6.2,569.0
490,tt0050976,The Seventh Seal,1957-02-16,7.9,569.0
151960,tt1691917,Planes,2013-08-09,5.7,568.0
1523,tt0455590,The Last King of Scotland,2006-09-01,7.4,568.0
11459,tt0405325,Sky High,2005-07-29,5.8,568.0
11005,tt0099077,Awakenings,1990-12-19,7.6,568.0
8193,tt0374900,Napoleon Dynamite,2004-06-11,6.7,567.0
323675,tt2869728,Ride Along 2,2016-01-14,6.1,567.0
2609,tt0093748,"Planes, Trains and Automobiles",1987-11-26,7.1,567.0
318781,tt4005402,Colonia,2016-02-18,7.4,566.0
13207,tt0758746,Friday the 13th,2009-02-11,5.7,566.0
82505,tt1582507,House at the End of the Street,2012-09-21,5.6,566.0
9493,tt0096320,Twins,1988-12-09,5.7,566.0
302156,tt3014866,Criminal,2016-04-14,5.8,566.0
238215,tt3203616,The Cobbler,2014-09-11,5.5,565.0
975,tt0050825,Paths of Glory,1957-09-18,8.2,565.0
4836,tt0375912,Layer Cake,2004-09-30,7.0,565.0
11679,tt0329774,xXx: State of the Union,2005-04-27,4.7,565.0
181283,tt1014763,Child 44,2015-03-15,6.1,565.0
81836,tt1859650,To Rome with Love,2012-04-20,5.6,564.0
365942,tt3922818,The Space Between Us,2017-01-26,7.2,564.0
11621,tt0104652,Porco Rosso,1992-07-18,7.6,563.0
10679,tt1034314,Iron Sky,2012-03-10,5.6,563.0
10567,tt0130623,Dinosaur,2000-05-19,6.2,563.0
8337,tt0096256,They Live,1988-11-23,7.1,562.0
681,tt0066995,Diamonds Are Forever,1971-12-13,6.3,562.0
7978,tt0780653,The Wolfman,2010-02-11,5.5,562.0
8461,tt0808279,Funny Games,2007-10-20,6.3,562.0
84332,tt1862079,Safety Not Guaranteed,2012-06-08,6.8,562.0
187596,tt2463288,Walk of Shame,2014-05-02,5.8,561.0
146239,tt2387559,Delivery Man,2013-10-10,6.2,561.0
24253,tt1216487,The Girl Who Played with Fire,2009-09-18,6.9,561.0
318121,tt2452386,The Fundamentals of Caring,2016-06-16,7.4,560.0
144336,tt1742334,Sabotage,2014-03-28,5.5,560.0
888,tt0109813,The Flintstones,1994-05-26,5.0,559.0
409,tt0116209,The English Patient,1996-11-14,7.0,559.0
11451,tt0400497,Herbie Fully Loaded,2005-06-22,5.1,559.0
2112,tt0120784,Payback,1999-02-05,6.7,557.0
10673,tt0094291,Wall Street,1987-12-10,7.0,557.0
37137,tt0102510,The Naked Gun 2½: The Smell of Fear,1991-06-28,6.6,556.0
11978,tt0203019,Men of Honor,2000-09-13,7.0,556.0
9316,tt0368909,Ong-Bak: The Thai Warrior,2003-01-21,7.0,556.0
226857,tt2318092,Endless Love,2014-02-12,6.7,555.0
10376,tt0120731,The Legend of 1900,1998-10-28,8.1,554.0
826,tt0050212,The Bridge on the River Kwai,1957-10-02,7.7,554.0
8840,tt0116136,DragonHeart,1996-05-31,6.4,553.0
1251,tt0498380,Letters from Iwo Jima,2006-12-19,7.2,553.0
8274,tt0436058,American Pie Presents: Band Camp,2005-10-30,5.3,553.0
5528,tt0372824,The Chorus,2004-03-17,7.5,553.0
9036,tt0397313,Eight Below,2006-02-17,6.7,553.0
9268,tt0116213,Eraser,1996-06-21,5.6,553.0
11635,tt0302886,Old School,2003-02-21,6.6,552.0
698,tt0079574,Moonraker,1979-06-26,5.9,551.0
9285,tt0215129,Road Trip,2000-05-19,5.9,550.0
241239,tt2937898,A Most Violent Year,2014-12-30,6.5,550.0
979,tt0290673,Irreversible,2002-05-22,7.1,550.0
284536,tt2039393,The Gambler,2014-12-25,5.7,550.0
709,tt0097742,Licence to Kill,1989-07-07,5.9,549.0
174772,tt2051879,Europa Report,2013-06-27,6.2,549.0
400928,tt4481414,Gifted,2017-04-12,7.7,549.0
403119,tt2932536,47 Meters Down,2017-06-15,5.1,548.0
378,tt0093822,Raising Arizona,1987-03-01,7.2,548.0
296100,tt3530002,The Night Before,2015-11-20,6.1,548.0
9759,tt0337921,Cellular,2004-09-06,6.1,548.0
12620,tt0852713,The House Bunny,2008-08-22,5.6,548.0
45772,tt0377981,Gnomeo & Juliet,2011-01-13,5.8,547.0
146238,tt2364841,Runner Runner,2013-09-24,5.5,547.0
103332,tt1839492,Ruby Sparks,2012-07-25,7.0,546.0
9494,tt0097778,Look Who's Talking,1989-10-12,5.8,546.0
1255,tt0468492,The Host,2006-07-27,6.7,546.0
1647,tt0292506,The Recruit,2003-01-31,6.2,545.0
2289,tt0159365,Cold Mountain,2003-12-24,6.7,545.0
1547,tt0093437,The Lost Boys,1987-07-31,6.8,545.0
157849,tt1972571,A Most Wanted Man,2014-07-25,6.5,545.0
80389,tt1567609,Get the Gringo,2012-03-15,6.4,544.0
34016,tt0815236,She's Out of My League,2010-03-11,5.9,544.0
353070,tt2568862,Going in Style,2017-04-06,6.6,543.0
3432,tt0780571,Mr. Brooks,2007-06-01,6.8,543.0
8051,tt0272338,Punch-Drunk Love,2002-10-25,6.9,542.0
38778,tt0427152,Dinner for Schmucks,2010-07-30,5.5,542.0
9641,tt0452598,Cheaper by the Dozen 2,2005-12-21,5.8,542.0
188207,tt1043726,The Legend of Hercules,2014-01-10,4.4,542.0
10950,tt0277027,I Am Sam,2001-12-28,7.2,542.0
152,tt0079945,Star Trek: The Motion Picture,1979-12-06,6.2,541.0
667,tt0062512,You Only Live Twice,1967-06-12,6.5,541.0
7516,tt0475394,Smokin' Aces,2006-12-09,6.4,541.0
384682,tt1711525,Office Christmas Party,2016-11-25,5.4,541.0
9645,tt0288477,Ghost Ship,2002-10-25,5.3,540.0
71688,tt1007029,The Iron Lady,2011-12-30,6.2,540.0
253,tt0070328,Live and Let Die,1973-07-05,6.4,540.0
2069,tt0190138,The Whole Nine Yards,2000-02-18,6.3,540.0
3509,tt0405296,A Scanner Darkly,2006-05-25,6.8,540.0
521,tt0046912,Dial M for Murder,1954-05-29,7.9,539.0
5,tt0113101,Four Rooms,1995-12-09,6.5,539.0
1580,tt0040746,Rope,1948-08-23,7.8,539.0
17610,tt1045778,Year One,2009-06-18,4.6,538.0
62206,tt1622547,30 Minutes or Less,2011-08-11,5.6,537.0
43947,tt1242432,I Spit on Your Grave,2010-06-17,6.3,537.0
795,tt0120632,City of Angels,1998-04-10,6.5,537.0
55,tt0245712,Amores perros,2000-06-16,7.6,537.0
2758,tt0106220,Addams Family Values,1993-11-19,6.5,537.0
4824,tt0119395,The Jackal,1997-11-14,6.1,536.0
245706,tt2273657,True Story,2015-04-17,6.2,536.0
36593,tt0110622,The Naked Gun 33⅓: The Final Insult,1994-03-18,6.4,535.0
2605,tt0091949,Short Circuit,1986-05-09,6.4,535.0
55420,tt1549572,Another Earth,2011-07-22,6.8,535.0
8836,tt0443701,The X Files: I Want to Believe,2008-07-24,5.5,534.0
49797,tt1588170,I Saw the Devil,2010-08-12,7.6,534.0
700,tt0086034,Octopussy,1983-06-05,6.2,534.0
9488,tt0287717,Spy Kids 2: The Island of Lost Dreams,2002-08-07,5.3,533.0
599,tt0043014,Sunset Boulevard,1950-08-10,8.2,533.0
14001,tt0455760,Dead Silence,2007-03-16,6.2,533.0
682,tt0071807,The Man with the Golden Gun,1974-12-01,6.4,533.0
3683,tt0418689,Flags of Our Fathers,2006-10-18,6.7,532.0
333352,tt2057392,Eye in the Sky,2015-09-11,7.2,532.0
16538,tt1155056,"I Love You, Man",2009-03-20,6.5,531.0
10590,tt0277434,We Were Soldiers,2002-03-01,6.7,531.0
9341,tt0298814,The Core,2003-03-28,5.5,531.0
50839,tt1615147,Margin Call,2011-09-28,6.7,531.0
10027,tt0342258,Unleashed,2005-02-02,6.6,531.0
29917,tt1258197,Exam,2009-06-19,6.6,531.0
9896,tt0250687,Rat Race,2001-07-30,6.0,531.0
8424,tt0364517,Love Me If You Dare,2003-09-17,7.4,531.0
5994,tt0218967,The Family Man,2000-12-12,6.5,530.0
9778,tt0240890,Serendipity,2001-10-05,6.6,529.0
18480,tt0889583,Brüno,2009-07-08,5.4,528.0
37169,tt1467304,The Human Centipede (First Sequence),2009-04-26,4.9,528.0
112336,tt0975645,Hitchcock,2012-11-22,6.3,527.0
330483,tt3797868,The Choice,2016-02-04,6.7,527.0
10708,tt0317303,Daddy Day Care,2003-05-03,5.6,526.0
1636,tt0230030,Bedazzled,2000-10-19,5.6,526.0
273477,tt1727776,Scouts Guide to the Zombie Apocalypse,2015-10-23,6.2,526.0
309886,tt3647498,Blood Father,2016-08-11,6.2,525.0
12279,tt0338459,Spy Kids 3-D: Game Over,2003-07-25,4.7,525.0
1788,tt0087277,Footloose,1984-02-17,6.4,525.0
4564,tt1000774,Sex and the City,2008-05-12,6.0,525.0
1911,tt0120657,The 13th Warrior,1999-08-27,6.4,524.0
23082,tt1058017,The Invention of Lying,2009-09-13,6.0,523.0
8859,tt0242423,"Dude, Where’s My Car?",2000-12-15,5.3,523.0
10159,tt0327850,The Rundown,2003-09-26,6.4,523.0
139038,tt2243537,A Haunted House,2013-01-11,5.4,523.0
34813,tt0480255,The Losers,2010-04-23,6.2,522.0
11551,tt0122718,Small Soldiers,1998-07-10,6.2,522.0
1645,tt0117913,A Time to Kill,1996-07-24,7.0,522.0
6950,tt0114069,Outbreak,1995-03-10,6.4,522.0
3175,tt0072684,Barry Lyndon,1975-12-18,7.7,521.0
10663,tt0120484,The Waterboy,1998-11-06,5.9,521.0
13836,tt1075417,Race to Witch Mountain,2009-03-12,5.4,520.0
9372,tt0390521,Super Size Me,2004-01-17,6.6,520.0
11024,tt0331632,Scooby-Doo 2: Monsters Unleashed,2004-03-24,5.4,519.0
19585,tt0436339,G-Force,2009-07-21,5.1,519.0
2026,tt0340163,Hostage,2005-03-10,6.2,519.0
7347,tt0861739,Elite Squad,2007-10-12,7.8,519.0
23742,tt1385867,Cop Out,2010-02-26,5.3,518.0
860,tt0086567,WarGames,1983-06-03,7.0,517.0
6615,tt0805564,Lars and the Real Girl,2007-10-12,7.1,517.0
4349,tt0431197,The Kingdom,2007-08-22,6.5,517.0
44603,tt1212419,Hereafter,2010-10-15,5.8,517.0
243940,tt2918436,The Lazarus Effect,2015-01-29,5.1,517.0
42684,tt1564585,Skyline,2010-11-11,4.7,516.0
293310,tt4044364,Citizenfour,2014-10-10,7.9,516.0
228194,tt2980648,The Hundred-Foot Journey,2014-08-06,7.3,516.0
707,tt0090264,A View to a Kill,1985-05-24,6.0,515.0
7270,tt0325805,Matchstick Men,2003-09-01,6.9,515.0
691,tt0076752,The Spy Who Loved Me,1977-07-07,6.6,515.0
28211,tt1352824,Chloe,2009-03-25,5.9,514.0
8952,tt1045772,I Love You Phillip Morris,2009-01-18,6.4,514.0
9600,tt0208003,Big Momma's House,2000-05-31,5.6,514.0
61979,tt1648216,Three Steps Above Heaven,2010-12-03,7.4,513.0
10634,tt0113118,Friday,1995-04-26,7.0,513.0
820,tt0102138,JFK,1991-12-20,7.5,513.0
37233,tt0106918,The Firm,1993-06-30,6.6,513.0
10025,tt0397078,Just My Luck,2006-05-12,5.8,512.0
9535,tt0122933,Analyze This,1999-03-05,6.4,512.0
39781,tt0842926,The Kids Are All Right,2010-07-09,6.5,512.0
239678,tt1371150,This Is Where I Leave You,2014-09-10,6.5,512.0
9671,tt0090555,Crocodile Dundee,1986-09-26,6.3,512.0
8456,tt1023111,Never Back Down,2008-03-04,6.5,511.0
294963,tt2494362,Bone Tomahawk,2015-10-23,6.6,511.0
38319,tt1240982,Your Highness,2011-04-08,5.2,511.0
9322,tt0100263,La Femme Nikita,1990-02-21,7.0,511.0
864,tt0106611,Cool Runnings,1993-09-30,6.8,510.0
7214,tt0393162,Coach Carter,2005-01-14,7.3,510.0
2082,tt0373883,Halloween,2007-08-31,5.9,510.0
10665,tt0482606,The Strangers,2008-05-29,6.0,509.0
64328,tt1204342,The Muppets,2011-11-22,6.5,509.0
38317,tt1222817,Zookeeper,2011-07-06,5.3,509.0
77883,tt0431021,The Possession,2012-08-30,5.8,509.0
10603,tt0119190,George of the Jungle,1997-07-15,5.4,508.0
2196,tt0795368,Death at a Funeral,2007-02-09,6.9,508.0
70435,tt1506999,Haywire,2011-11-06,5.6,508.0
4566,tt0465538,Michael Clayton,2007-09-28,6.6,508.0
8963,tt0112740,Crimson Tide,1995-05-12,7.0,508.0
13335,tt0481536,Harold & Kumar Escape from Guantanamo Bay,2008-04-25,6.2,508.0
226486,tt2103254,Tammy,2014-07-02,5.0,508.0
8275,tt0808146,American Pie Presents: The Naked Mile,2006-12-07,5.3,507.0
294016,tt3203606,Trumbo,2015-10-27,7.3,507.0
4543,tt0085959,The Meaning of Life,1983-03-31,7.2,506.0
2642,tt0313737,Two Weeks Notice,2002-12-19,5.9,505.0
277217,tt3440298,Descendants,2015-07-31,6.7,505.0
2655,tt0161081,What Lies Beneath,2000-07-21,6.3,504.0
